person,label
db96f8d6,0.009
0e170b17,0.461
09c86611,0.002
c46c2a89,0.133
a1365e22,0.119
c3df5f4e,0.041
c2596def,0.026
b5d2d161,0.098
af2d5d38,0.035
94cc2ace,0.023
adb713e6,0.0
4d0f44bb,0.518
24d8cf2e,0.0
1b5f832e,0.0
61ece74d,0.094
86b44a3e,0.0
a61c2a20,0.0
cc55ff43,0.242
ba054c94,0.016
e81f9371,0.091
7d500b5c,0.181
97fb2a7d,0.234
5c0e510d,0.103
d420f210,0.006
aea18aa1,0.006
0256c879,0.7494869052818927
f1f8b1eb,0.148875
fd5bef97,0.002
6915d101,0.082
a3c1ddd0,0.006
69798735,0.045
2ea07a1c,0.078
c0cf8a7e,0.038
e1b02fa9,0.187
50477652,0.03
999f7872,0.006
807dd438,0.0054714524605828955
ae4bdd2f,0.001
e3897621,0.008
b19706e5,0.0
145db8d5,0.0
2795f33d,0.001
823c9aa5,0.01795
b69698e8,0.023
a6c7fc73,0.019
7d96037c,0.036
62b5c515,0.05039320728291317
7c7bffbf,0.0
eab03f21,0.071
3f088e84,0.010705822527332825
da594a8f,0.0
48098b3a,0.055908902691511386
ad2ee605,0.067
984129b6,0.03802374411544892
5b993a80,0.012
c11b631b,0.038
2ca93b1c,0.042
f04ed471,0.0
a6e4a009,0.055
e0205613,0.037
a70ade4f,0.0
dca3a775,0.099
e3a946cc,0.001
6d7625c3,1.0
c93776b2,0.181
1ec2856b,0.001
bb126972,0.010630476190476192
4893accc,0.0
23f650a7,0.065
78dbd3f7,0.021
baf6ab14,0.0
bdb71850,0.0
59cb8fb5,0.013
042481ae,0.026
9f9ba624,0.0
84c4aba4,0.071
b2e803fa,0.0
f3d2f089,0.017
d7a1bebe,0.029
5e2053db,0.001
be05172f,0.001
47c7e670,0.075
8194722b,0.0
ba25e799,0.143
d48df6b3,0.0
2506e3a4,0.051
bba19beb,0.0
dc89864e,0.005
9470562b,0.059
aeeee465,0.0
f67da582,0.7391835294713682
58117c5e,0.005
4b58c992,0.01
5e1134f4,0.0
a894ab63,0.017
d5018a91,0.344
59eeea59,0.011
a5b6be3b,0.0
11d464f0,0.019
32255aee,0.005
de51dd75,0.018
85dfe8cb,0.103
13ebb23c,0.028
6e505b66,0.0
b25edfbd,0.043
f7a5022c,0.0
2060f180,0.0
2296ddc7,0.059
8315bd3a,0.008
d5d0a759,0.013
6140657f,0.074
450c38ba,0.083
47b22e12,0.335
83e5ba9f,0.005
d9c7286a,0.034
6d96a478,0.0
f3c40635,0.021
3be5dcc2,0.0
e7f67a29,0.03
c091da94,0.01
f1796506,0.004
5b6afe78,0.004
5d29ce7f,0.024
478c4c35,0.161
7c620cf9,0.007
2157b3ff,0.041
34195508,0.006
20be6ce8,0.015
9e297017,0.0
3d0a94cb,0.031
ed90f374,0.015
fb966286,0.016
f811b771,0.018
1f5b75f3,0.14253526252224766
ef1fe939,0.0
7751f5cc,0.006
7282f60e,0.021
a649c8f0,0.007
fdb47c66,0.001
695bd96f,0.0
aaeedb9e,0.317
b529159f,0.008
16b8baba,0.0
6f773bd0,0.0
f78d5af2,0.015
9cf6b24d,0.043
b5aa5370,0.196
95c7c014,0.001
cd7eaa7f,0.0
6926e1d7,0.0007916666666666666
371e4c62,0.23
483045e9,0.001
0800f720,0.082
461e5cde,0.0
c31eed68,0.009
16d494cd,0.048
66544eec,0.046
b9cbab1d,0.0
baf84f35,0.012
2ff39c42,0.0
8e8d9298,0.016
deaf0783,0.017
91d2d336,0.008
f9da0d35,0.001
62ef27b1,0.008
e875c5ab,0.022
fe0e462e,0.26
3d2b0b6c,0.11
a7d8726f,0.017
6e4fcdbc,0.0
5edddbe5,0.024
d772ee63,0.016
f6ce3efb,0.004
93369f49,0.0
50d6f27b,0.0
2492d677,0.024
f9841b04,0.052
31962cc9,0.004
8c827ea0,0.4709183333333333
295a326c,0.05
fc9bf073,0.0
bf33fa39,0.006
cdb03e56,0.05
49419102,0.045
24cd7a7e,0.15
d60b59ca,0.038
35329603,0.006
c9508c25,0.0
6a229d0a,0.003
11a46fab,0.3869578672690294
5aa66659,0.027
bcba1238,0.002
c374b301,0.054
46464257,0.048
06b26eb2,0.0
9626d78d,0.183
c2832cfb,0.087
c765e58e,0.0
e12cd8f0,0.16831570095408357
89730844,0.0
7fd740f7,0.002
a2749d1f,0.0
f56fb29c,0.069
181bc413,0.097
6ac151d4,0.0
9fc30812,0.158
860fa859,0.069
b9dfe5d9,0.0
a4ca804e,0.0
0974287a,0.0
e68dfc21,0.001
a49f5f11,0.11771459290917086
e61bc8b6,0.0
e956db4d,0.02561635885375211
9fb2bd0f,0.071
f5f5f847,0.333
d93ebbea,0.003
50db111c,0.08085714285714286
1ecd6bb0,0.089
d4c9f6e5,0.261
219f7078,0.014
da0d5a1b,0.013
fedc26ee,0.303
ff5757ce,0.03153684857779685
6b1c3779,0.127
93848de6,0.124
93d17393,0.03
15402892,0.052
38da2061,0.06993571428571428
26e4f690,0.0
e256c830,0.443
aa08816f,0.0
6d0e1a92,0.01
c68c2fe4,0.034
248bdaa8,0.025
821abd69,0.0
7487d9f9,0.028
29a9d6d5,0.0
41029a23,0.001
a94494cd,0.0
ccc7e5a1,0.027795457875457875
de05cb0f,0.015
71f11707,1.0
278c8572,0.006
ebb85b6e,0.0
1e77a3c6,0.022
c564a3cb,0.0
a46d7f7e,0.034
920483fb,0.001
ae4cccf4,0.121
b4d0ae1e,0.047
524c5ee4,0.144
065ead15,0.044
fcc7aa34,0.0
57d160e5,0.36151667002845805
63b57ed9,0.042
9ce7d819,0.189
5a711ff4,0.0
b1add4f4,0.022
4c2f393f,0.0009615384615384616
c50b9a7a,0.0
1fdcd41f,0.0
865d4fec,0.0
13d7d282,0.0
2fda2108,0.2355996031746032
54cd70e7,0.005
e0e4df79,0.012
b3b2fdb7,0.164
dde26385,0.003768031189083821
f0f9c549,0.007
4f48cc07,0.01676282051282051
acf8a2ab,0.104
fb38ad85,0.044
5c53834c,0.3112066396576323
20261dc4,0.276
f52d6416,0.0
55ea89b2,0.209
d80ce32a,0.0
72b1973e,0.0
d45c1b65,0.116
4cc9b8fb,0.0
62c53616,0.071
c2c4901a,0.062
6cbea10f,0.075
7f9cbbf1,0.025976454642358156
8ce9842b,0.516
c86f17ad,0.109
2b292401,0.014
89a40172,0.108
43f69e06,0.239
6fa0fc94,0.099
b2b14085,0.462
c62c822c,0.02392
1bd416e1,0.132
6974f18c,0.022
6cb88460,0.0
f1a5d701,0.081
3040096a,0.0
e7627a02,0.002
f7210598,0.18985
1c1505bd,0.1699090909090909
a2e7272c,0.0
d60ac491,0.0
427955e4,0.10785714285714286
a2dd0f8e,0.0
1a487242,0.0
b55edc4a,0.0
08f737af,0.099
908b4131,0.0
61f69973,0.0
f123b8c4,0.0
810742b2,0.0
792af2eb,0.0
dd77e5fe,0.207
be06e5cb,0.064
f56adf16,0.06
59bc6d4b,0.154
816ff2d1,0.1
59dd7001,0.152
d4d29a33,0.021
bdf4a467,0.036
9f9986b3,0.008
dd3177aa,0.006090828892532622
af79473a,0.024
3196f36e,0.028
eb2430b2,0.041
0ad72deb,0.025
888b2f3f,0.032
e7e5bce4,0.0
beb567aa,0.003
e5378577,0.0
2d8e687a,0.136
20237c88,0.014908333333333332
afac312b,0.023
f184301f,0.0019285714285714286
a4c61ab4,0.028
ec3a222b,0.4557765794308525
d00b798e,0.0
fe8ea5ff,0.057
4cdbefbc,0.033
05ba5474,0.044
fa9c0bfc,0.044
2e65feff,0.048
f1f4349b,0.064
b4266b54,0.035
06b3441e,0.24092857142857144
9ac32548,0.01
1ad85599,0.059
97958e21,0.044
5c8c4dbb,0.118
15a4c5e4,0.0
8a6871c4,0.004
1f397597,0.024
a50c5411,0.059
0ec7d7ab,0.0
860cf97f,0.0
aa2483ab,0.003
6fb24780,0.0
8b1bdd99,0.053
68e317a6,0.0
1a033b91,0.008
4c70a92a,0.039
92f9ec4a,0.047
1049c17f,0.03
85d67f7c,0.2
8fa109b5,0.111
c8bf8ef5,0.02
31a12b3a,0.422
2a0d9c84,0.023
4bd7aba8,0.065
f40e0059,0.089
2513a151,0.025
531fa7c6,0.0
166de534,0.061
3fe750ef,0.021
63fd67f1,0.001
9ba76519,0.115
feff4881,0.095
6f482120,0.012
b41ccff2,0.0
6f84ff51,0.007
82f345fc,0.018
4ce6bd56,0.014928571428571428
343ebace,0.0
18bf8f3e,0.001
e2189958,0.147
96cdf090,0.0
439a7ae4,0.0
fa4815f5,0.001
13df6797,0.0
1944ef1e,0.027
93d8e63c,0.002
611f759a,0.212
4c24f7c4,0.009495365897771177
3696c1f5,0.0
39fa1440,0.011
92f42cac,0.10783152173913044
62f1e2dc,0.106
8c564ce5,0.366
e67964a3,0.11
b73e8c25,0.003
5a15856f,0.005
a9031558,0.009
946cc1aa,0.021
64dc97d8,0.091
237d36d7,0.002
aaca9484,0.0
5801c820,0.052
b20a2816,0.133
58ee7c55,0.025
43993bb1,0.0
a4058849,0.04992
2ac4cfe2,0.156
203d4f13,0.0
1b7ca740,0.0
684c8e9e,0.0
a4f76367,0.051
65af7de0,0.0
a720d281,0.0
3a58fb3c,0.243
30360de9,0.005
99598989,0.037
a09f7e32,0.003848694316436252
6fcb5a54,0.009
6e58d688,0.0
37583dd4,0.003
d1b07852,0.001
9ed88aba,0.027
04a5bf7c,0.0
dfc0cfd7,0.1
a183c923,0.0
d0056225,0.005
bd41f8f4,0.019
401b5a47,0.242
2bd6df2f,0.074
97d022d2,0.249
09f26d53,0.0
10eb73e8,0.076
95e6cbc3,0.09391111111111111
84af6055,0.009
cfa6b0c0,0.102
b79b64a3,0.107
5059f7fd,0.273
8d9e827d,0.404
04247184,0.177
d9718c9c,0.001
2fd0d8b5,0.124
5c41c016,0.077
552c13cb,0.012771428571428572
4bb9060d,0.0
65a6998b,0.0
53ba85b9,0.179
8af5f7ad,0.0
164fe220,0.152
32ac63f4,0.005
561755a3,0.0
6d343fed,0.0028455172413793103
364d7d90,1.0
2e5dff7c,0.0
af86bd01,0.2
a95decc2,0.169
8910dcc0,0.002
d75b918d,0.0
2b34a716,0.0
e756188e,0.185
59afc9c1,0.0
bf6338c4,0.029
bc0961de,0.25062981608610896
9288dce4,0.0
4ab74d38,0.0
bd442c14,0.051
54486be3,0.0
ff277a45,0.114
6ab06210,0.006
a0532666,0.08173749999999999
dd84df60,0.0
3f64285a,0.0
493d8c9e,0.12418255576358551
c32be476,0.0
64272004,0.001
90191e82,0.0
2e3d36bc,0.0
8da42a4f,0.0019199999999999998
45a8d949,0.0
dd26403c,0.0
2d3a3a1c,0.0
f6ebc4cb,0.08
d5d69637,0.0
f4d67d30,0.006
1b5ce198,0.007
ae28d7b5,0.002
ec700557,0.06
eede308f,0.001
62dbc701,0.017
7722a806,0.009
1f7d29c9,0.033
e79722c2,0.011
5083f5c9,0.117
107a4f68,0.045
f0e11834,0.008
26698cd3,0.0
603ce505,0.011
3931bc3f,0.051
0b9927b4,0.047
127943ec,0.0019714285714285715
d34965be,0.0
3b76776e,0.012
4529904e,0.054
2e4acc8c,0.0
3f69e68c,0.046
10e9600d,0.068
8bea6f18,0.016
c357b66c,0.095
68955d17,0.0
b9c9e6ee,0.01
290a78f7,0.143
6e59037c,0.141
2bc815d9,0.126
30069ca1,0.052
229201d6,0.0
a489e61b,0.0
521dbed6,0.004
803baf54,0.112
61cfd6bd,0.021
1060e3a4,0.013
e4a7a8b9,0.0
c26498b6,0.201
8dabc4c0,0.031
33c18c74,0.001
0415c30d,0.098
115fba99,0.019
7b462616,0.001
f20bf5a1,0.002
22489578,0.0
84b19189,0.006909090909090909
5aad35d8,0.001
ad8f8860,0.001
014853d4,0.057
669678b6,0.0
d6796616,0.023
c8ac8d7a,0.183
000ba417,0.166
f1d49b02,0.0
195817f0,0.002
c1091dbe,0.0
22103560,0.08
21b90390,0.022
faf06f6d,0.0
77aac403,0.043
99b54800,0.039
1e7f8332,0.017
edcacb12,0.045
f25a1f22,0.0
9337896b,0.047
945127f5,0.0
c49247ac,0.001
3ba5179f,0.031
3c5e3856,0.029
e38f3683,0.048
43ee7e3c,0.019
fe615cf3,0.002
0081f590,0.005
3266cab1,0.064
48303eb4,0.001
c6fb6c2e,0.0
0aa51910,0.0
331c70b0,0.104
f5bd3876,0.006
762e4e63,0.013
575ec4bc,0.014
1a1593ec,0.03442194451710974
33651136,0.233
57c1404c,0.027798136645962736
3b3dcda4,0.011040114185331578
34ea41e9,0.047
bcf6233c,0.024
042467f9,0.054
be127e88,0.131
6d05398d,0.08478974358974357
79fabe6a,0.002925925925925926
203923c3,0.034
57a1f91d,0.0513845720041189
ea75f261,0.022
6cb2eabd,0.0
c12009e0,0.032
36fa16fe,0.164
fc4a6659,0.005
58bf7f0e,0.0
04c8323e,0.07056523134076326
7d59bb3c,0.0
bd0769cd,0.9125420302945627
c26ccade,0.0
288a0d0c,0.042
55212285,0.17
6972c978,0.055
a55cc2f8,0.01
285e5ff1,0.136
aa6bf802,0.083
a5d79b5d,0.181
1c8cd372,0.7307360682110682
c4ae0c65,0.508
e409508f,0.335
4d096b56,0.20494117647058824
bd8c6561,0.066
b3dac177,0.216
6355a425,0.371
b3fe5589,0.2
0bd2f756,0.271
b970d0e6,0.207
b40670d7,0.0
6c4c4229,0.57
41ecb888,0.057
7f3d3a93,0.228
f43aaabb,0.135
5783b92a,0.019
b7f16114,0.122
f78dfaa1,0.123
1ebd1208,0.039
a70c0f81,0.3069673774917769
8ea172d6,0.245
652fc48f,0.227
a5f40615,0.276
180ad32c,0.181
34b233de,0.13
43fc1b44,0.036
b7161429,0.13804771109283723
3049aee8,0.182
81648873,0.132
20ac4fd4,0.161
c80cd8c7,0.028
770437ad,0.044
9fade252,0.059
57ba3db9,0.102
e2e1f0d3,0.201
8e5f0f57,0.049
eef0c485,0.188
4d54844e,0.333
58c1adcf,0.123
f3b34a96,0.036
bf613822,0.109
4c8ea79e,0.102
453b63ca,0.105
d4fab585,0.294
409501e1,0.064
e0b117a4,0.048
1c83776e,0.185
ec04e8e8,0.5657666666666666
a5bb6e74,0.383
8425e05a,0.202
b9dee730,0.094
c83c6440,0.259
a6df8e5f,0.162
5cf31d09,0.188
b580ba86,0.189
7f19fdc1,0.024
22854310,0.068
d18d5c6d,0.179
20af1c6e,0.18531667438384677
5de25121,0.0
edcece22,0.006207679993587922
a2aff903,0.239
94105369,0.0
3c9d3f39,0.011619047619047619
ee920e5d,0.0
f71c3333,0.0
f5ef7030,0.0
8724ce2d,0.026
648b6d01,0.0
9daa4cac,0.064
470d8ba0,0.087
2ce168ba,0.024
8b099c99,0.03
bd04b619,0.03634489043184442
60a7e2e2,0.016
a8bcc4ab,0.21
1db4ebaa,0.111
cb0bdcbd,0.0
3315bbe9,0.0
eea3e1d4,0.002
2ce4aa95,0.122
5b903d92,0.0
be5576a7,0.024
9a0af9d9,0.0
c0393bd3,0.488
b4a8068b,0.039
a1094312,0.37
663a9c4e,0.291
f94c2676,0.123
f4a3fb04,0.179
a4529dcc,0.5839166666666666
13b384e6,0.065
bdcafb77,0.023
8e0cfd2a,0.0
275052a9,0.23302810435178858
267333f9,0.206
2415d2d4,0.4178939981137741
eadcf4ed,0.085
dccf9122,0.207
b2e45737,0.038
5bb12aad,0.162
5f36a34d,0.27021857585901654
bf7baac6,0.113
5ce68187,0.068
930c2cf8,0.04
25caf64f,0.144
ccd97580,0.16
463412c7,0.0
316bca86,0.0
b18a3b2d,0.0
37ff662b,0.0
8701f2bc,0.0
390a5c22,0.0
0a7ffd3b,0.141
8faa97e6,0.002170387779083431
57546051,0.0
14e1a1d2,0.009
835c2995,0.001
e0f4ae37,0.043
ca1a4de1,0.081
f379e1e6,0.133
edc3ad48,0.109
d410d3c6,0.023
5d550ec7,0.233
0974c232,0.083
779e0de1,0.106
2e71dea1,0.02
973ea67b,0.01
80d6c89e,0.491
f1114927,0.178
34705915,0.302
443b0162,0.096
1a94678a,0.12948202422827224
9b45c60d,0.164
de4a4814,0.241
af390909,0.01796
59529dbc,0.038
a03932f3,0.116
d11f6f6a,0.252
c721d63b,0.102
d14dde9a,0.138
1e181fac,0.211
d9f3d676,0.062
afc01845,0.9574395887493093
4de76b31,0.102
34251c46,0.062
22de4f1d,0.214
636fa7a6,0.23
c82ecb12,0.0
7d8e66a2,0.01888486842105263
7e65cb5e,0.079
e19eef48,0.261
4390d27b,0.149
4b55b097,0.139
3b14512d,0.098
c4072ce8,0.377
b48fa95a,0.0
a3ce3e27,0.0
b6223208,0.3379615384615385
931425b5,0.8478610842036528
f1ed185e,0.153
7e28e91c,0.05745123931623931
d5ce382c,0.7212534397014889
4109dcd0,0.053
5ee0ec87,0.19
c77db10d,0.535
8db91738,0.02678486842105263
1ed6604d,0.078
d469a0ca,0.025
5afcacf2,0.198
f6d23337,0.043
8fd72742,0.067
44cb3735,0.014
a8d46c78,0.168
57825783,0.225875
6320d3cb,0.075
8726ade6,0.15
d9f2f604,0.041
9ada9104,0.131
096ebe93,0.047
4291bac1,0.182
7e148299,0.072
bc3f817c,0.2138407673037317
b80cbfcf,0.9531663043107627
5372249b,0.19871022727272725
72792d16,0.242
1aaca936,0.128
16a63ce1,0.0
51cfaa76,0.081
28c29fe6,0.445
91854267,0.23859592501074992
af473cd9,0.101
15146556,0.83
0d34af6e,0.129
5b0beb7b,0.307
dfa3cf86,0.5778333333333333
450e7966,0.6049375
7326c390,0.16
8a420334,0.237
a041f7f7,0.043
904a0570,0.0
c11d3134,0.127
ae32fe1f,0.12951195597430892
03110d1d,0.0
5cb3d64c,0.282
7368d032,0.111
55d75e51,0.528
48d4712b,0.133
8bdb2689,0.036
9b0284e1,0.347
e9ed8b77,0.49984999999999996
e1248bf4,0.0
83a8ab29,0.006
5ba46c3c,0.043
ef989f89,0.167
d8d9cde8,0.104
cb1cc5fa,0.033
deac2b7d,0.092
4957a6f0,0.184
486661c7,0.148
4dd52100,0.026
c1045dbf,0.30168267568957224
7afe1e41,0.37550588705462323
815805fb,0.255
009f8292,0.086
b67243e2,0.9304183379097364
25b70080,0.187
1f28683e,0.09
65a2ae1e,0.256
a7f108cd,0.18
65b5f92c,0.006
7f8f462d,0.13283044534412955
b016ff90,0.142
6c3d4077,0.206
bcdfeff5,0.147
88294e79,0.184
8f5971e3,0.105
3be09b8e,0.4833168467189929
617345af,0.058
8cffc8b2,0.108
d3918c74,0.026
e453511d,0.152
a4cadfc4,0.126
e800af1f,0.064
52c08d23,0.432
de7ab724,0.095
41db4f4e,0.254643447063689
1dfc4c54,0.131
4e6985ab,0.211
992cca18,0.018505511916827047
204df81b,0.309
5ef9f3cf,0.102
6486f4f5,0.061
f7cd4682,0.544
3e99c9ea,0.023
a8d15fdb,0.034
91055a04,0.211
80cc9a40,0.104
006cabc5,0.152
5acf6b39,0.081
679ac3c0,0.099
9ff53bd8,0.146
56495a45,0.147
64c3f8a7,0.018
b49a4809,0.0
dac04bbf,0.1608772422176388
efbafb4f,0.0
e7ad9134,0.014
e705235b,0.316
b40f3a37,0.34
cd8b3de2,0.061
7df6a4d7,0.156
fc7bf0fb,0.2453292040105661
8162fdc8,0.0
a4749423,0.46578702480526013
58734f6d,0.042
ff68aac8,0.083
51d2a0a4,0.025
76ea6b7b,0.0
8bc55768,0.034
af9a7a30,0.16370195530775575
7924f906,0.0
75c8aa9d,0.018748148148148146
1c83f981,0.486
f35dddc8,0.7041614160939396
4b2a0746,0.099142517337645
72c06786,0.28073809523809523
549a1013,0.006090828892532622
29b169ff,0.131657554877532
b9175fbe,0.193
de5dea03,1.0
3aad5d7f,0.007
d27de2a9,0.008923076923076924
1a979332,0.404
2425beb8,0.119
c4b178f3,0.046
d4d41f6e,0.319
f15064d0,0.002
451a7180,0.0
08500aef,0.137
a1a933d3,0.111
3fe3da8c,0.129
de62f33f,0.116
58256b7f,0.3779551649174551
49076367,0.007690674603174603
989e69d0,0.152
e57b8d62,0.013
279b53a9,0.0
e58f7fb6,0.134
41494b8c,0.10254910640938708
8aea6c3d,0.529
6be97a23,0.0
481211a3,0.087
3cbec08d,0.264
15ad77ac,0.0018379705400981999
fe96daa1,0.031268604664220954
5c9c21cc,0.091
0b3109a8,0.146
0717754f,0.134
2015d09b,0.116
85a227de,0.12
afb84105,0.05209729632582094
be80da6a,0.0
592e4498,0.067
8d1be1d6,0.405
7a82d9f1,0.038
c78a36ed,0.036
8903dbcf,0.114
9809462d,0.088
d8007885,0.318
dd5e41d5,0.09503176319636927
751540a8,0.001
c53f30b9,0.0
eb9ff3f5,0.128
46daa584,0.086
c311d55a,0.16783899371069183
39cfa48f,0.20546418608089087
18d7d90f,0.214
fb065e47,0.183
85374b8c,0.031268604664220954
ed21a4f2,0.041
b651bf13,0.005
e99502ca,0.058
950d107e,0.022
df907733,0.077
8cd4e19c,0.108
ffaee083,0.1692492606681394
7f74a5ec,0.097
7eefef7e,0.179
dc4a7a1d,0.3679963429684842
7aea4fc9,0.154
6a52fe62,0.0
92934601,0.185
a564e51c,0.149
56a3d947,0.021
4d80defc,0.131
6bacc5b6,0.075
3cd0bcb6,0.0
adaeba93,0.222
48f96177,0.104
48e399ed,0.027
fdfc1750,0.0
fd541498,0.48763565752059135
3f11f531,0.125
dc5c6f70,0.9580236960317412
e100ba9c,0.061
11e3fcc3,0.194
ac94f714,0.6463331014362614
e83c23c3,0.223
69782ad5,0.217
7fa04a41,0.149
5de3a7cc,0.145
73888e8b,0.211
fa8dd0f7,0.134
9ea14cff,0.15236932245178625
5440923b,0.067
6719db8a,0.063
ba3b7b4f,0.033
655fb544,0.38303265006039655
b25405fe,0.276
8f542893,0.217
4f368773,0.077
b7f65e14,0.0
66a3259e,0.0
8c62fb27,0.1913467765894236
7335632d,0.01
87019076,0.072
cd739044,0.025611111111111112
0318fd8d,0.21092535392535394
134a6770,0.166
57a36308,0.119
e24a064c,0.05
703f3ff4,0.146
f4be7c9b,0.0633736949827778
6b25da3a,0.4150697629868906
379d7284,0.171
0038a117,0.18
6aa351cb,0.108
8726108d,0.214
509d11ea,0.09
c12d9388,0.142
82d0b15c,0.007690674603174603
3c6ded39,0.018157272727272727
e9df4fc0,0.078
9085c77a,0.076
d8a954dc,0.132
98e11ed7,0.114
38ecfd50,0.271
4390881c,0.238
323fadb3,0.7041614160939396
1cb0c08b,1.0
5794f2b7,0.145
3eae9e77,0.39121870951278037
e1ac5c77,0.285
89c42f3c,0.063
7dfc6ccf,0.094
29689e1a,0.18
e254d8c3,0.177
b6ebd792,0.225
cab49008,0.137
7ad636f1,0.15
d441678d,0.109
68ec20be,0.093
e2adea19,0.077
1fbcd436,0.042
2e4643f6,0.105
d9d81241,0.212
6889d8dc,0.12
29b1983e,0.075
91197df3,0.064
1512008a,0.005
6a8c925a,0.008
2448e84c,0.065
ddc5f15a,0.012
46a0b3f7,0.041
687007a0,0.075
f6409fab,0.038
d93cdfd2,0.135
282051bb,0.121
36d7f4a7,0.06
410c28fd,0.002
543c7436,0.009
ea52fac3,0.045
6c1a2177,0.052
3ebb259b,0.002
609a83c9,0.048
6c340437,0.133
4e4becd8,0.05
833c70ac,0.066
1aeea369,0.023
fe228854,0.287
aa99e3f1,0.069
96c9c2d4,0.032
a792d288,0.13
8218c0d8,0.11
a5aafc84,0.075
cb518657,0.0229375
4af4e671,0.053
9bafcd30,0.068
bd9afcce,0.006
db658e95,0.042
b4b6ee35,0.010894088669950739
267c1462,0.134
5d970411,0.04
173e1ae9,0.259
7772cee6,0.096
b20bd5d7,0.013
73d2a7bf,0.013502024291497975
72352d02,0.012
070f9a0b,0.038
21c94f18,0.071
1cd6508a,0.133
716d3d25,0.019
73ca8d9d,0.22
8dcd6543,0.324498375385103
f2cb0fc4,0.29
45ada3ab,0.056
5092d741,0.381
82c5b1e2,0.098
133d0ef9,0.039
4d455958,0.02
7aa3a829,0.15
bd3a62dc,0.4675272154316272
01b97cb9,0.126
3af791c9,0.101
e8c686e6,0.021958333333333337
480e91f5,0.032
e10e097f,0.663
0b5f90b2,0.0
79a43388,0.05
76f69615,0.128
f8a769ae,0.065
24a47091,0.292
03da16b8,0.0
1582af5b,0.055
d09327fd,0.055
9ed2caaf,0.092
095d6adb,0.106
0bf4c2c5,0.165
52bb6a64,0.0
20e9d455,0.218
c4f11f8e,0.14
c1aa51d5,0.096
f361cfc7,0.07
880af2c9,0.198
356f1ff1,0.081
1aae7356,0.162
2476f804,0.135
b78ef278,0.126
2f6ce279,0.111
cdec9824,0.063
e25e2ca2,0.038
f2eb4acd,0.119
644e94d0,0.082
d20b8190,0.078
36c52061,0.048
e5364687,0.012
c20e71bd,0.01
0aec3c89,0.005
686f2e87,0.115
2221d616,0.069
ff205b47,0.0
a3a329b7,0.057
fb3f6467,0.032
c797082e,0.064
002fb981,0.026
de660584,0.008
24024737,0.07
63260746,0.131
904eaabf,0.002
9b23cd14,0.076
f1aa6476,0.068
fdbd928a,0.0
4c494909,0.141
b7abb297,0.7212534397014889
68727bb1,0.011
a990af6f,0.018
866f1c41,0.062
56ae1c6d,0.119
9f4ac259,0.012
3e19457e,0.109
7262656e,0.005
aa7eae2f,0.016
42a4cd7e,0.011
4b15f6c4,0.0
7cc7708f,0.378
99692bc9,0.075
54de07f4,0.1
55a534e0,0.058
de1b7c14,0.168
b04aef83,0.0
d9cbb837,0.031
3be68452,0.514
9e427016,0.09
3051ed22,0.052
9f38aa75,0.014
03439225,0.154
243f49be,0.032
1433e8d6,0.007
db37152c,0.0008846153846153846
0a3c96b6,0.03388461538461539
6ae5c69b,0.005
39644f09,0.142
fb8ef8b1,0.238
e9a6fc3d,0.017
7fe7cb91,0.087
aba62963,0.003
fe763bc1,0.016
401e2bb3,0.041
8cb84991,0.0
9686cdd6,0.006
b0350ee4,0.132
1a4579f4,0.004
f14999a0,0.04
d3584c47,0.01
8d52bb38,0.01
48ced658,0.394
9366f56d,0.492
194c67d5,0.18
c07d05f9,0.03
88512a02,0.0
9950e1ab,0.145
b4318842,0.168
8f38ea09,0.133
56864a17,0.05
991e09a5,0.019
5845c156,0.051
3380a89e,0.014
93a6ad50,0.012
14eabc89,0.396
931538b8,0.224
42f66db9,0.116
457bb543,0.097
532b9d65,0.007
7c5cea17,0.027
dc51fe00,0.088
b5373002,0.199
b94c116b,0.03
daecaac2,0.036
d5c88c2b,0.296
33385551,0.052
be8ffa88,0.055
f40127fb,0.084
d789d869,0.046
b96b2fed,0.096
d7c48f4c,0.027
81c89f18,0.005
9a998384,0.31
d36c656b,0.068
c266d343,0.078
79888799,0.082
ba41d2e5,0.124
eb3d6722,0.0
d8a1008f,0.0027269969666329627
91adbafc,0.004
dc5c709e,0.0
37035b80,0.144
e222b189,0.056
3de44308,0.109
417436f5,0.008
420a6b61,0.121
522e009c,0.198
e8452d04,0.356
27a3c2c3,0.282
212135d1,0.0
8f81bf12,0.157
be042f05,0.238
92df0152,0.019367563269681965
0411efc6,0.04
83d63164,0.239
fba07937,0.047
6207bfa2,0.042
8870e2f0,0.0
497b5a7a,0.051
942d0372,0.0
54b506a9,0.09
9919e2f8,0.238
322e415a,0.009
b2cb51c6,0.03
35591472,0.127
d4145887,0.0
ba566799,0.032958333333333326
5a6e56b3,0.025
013e1cd0,0.0
36a5bd57,0.049
9da46e1e,0.164
a21c67ff,0.049
37eff05b,0.105
8f3e00ae,0.0
6ed34705,0.025
d4efed68,0.148
42e01269,0.09
9fa23129,0.085
8eaf1540,0.028
7d58abe1,0.085
152fad59,0.125
1fe67004,0.228
675fe24b,0.068
cfc057c2,0.0
3e162584,0.068
9f2e8020,0.063
928d56a3,0.227
3c9c86c0,0.48413061105298344
69c51667,0.376
46056359,0.051
dde5499d,0.0
d9b0dc56,0.351
1001fb81,0.175
bfe0c607,0.053
c4155c60,0.024
746982d9,0.035
1f5f9837,0.031
